,T1,T2,direction,effect size,prevalence_T1,prevalence_T2,pval_naive,pval_bh,pval_by,pval_bonf
464,Mok_Hok_Sok,PD-T7-4,-1,0.5329761937712363,0.6015851213898582,0.046235800727596706,0.04840307806923601,0.22416675530814925,1.0,1.0
538,BREX_I,SanaTA,1,0.5328129600117714,0.08146484520008909,0.2112257777117826,0.13064396764656105,0.4302541334493411,1.0,1.0
297,PrrC,DS-17,-1,0.5325889843707431,0.19463211819734205,0.10913950553121984,0.06471296569284804,0.2724175742731367,1.0,1.0
562,RM_Type_III,SDIC3,-1,0.530325380442288,0.1276449625064964,0.19253470933254138,0.014957177859641358,0.10081085381293309,0.7942585560697553,1.0
322,MazEF,SanaTA,-1,0.5301500857814591,0.8877793451629669,0.2112257777117826,0.14431270338012747,0.46092979829601055,1.0,1.0
658,CAS_Class1-Subtype-I-E,DS-28,-1,0.529585655629582,0.5630521939267948,0.09334397505382731,0.07255503092646717,0.29298789055319985,1.0,1.0
610,Dpd,RM_Type_IV_1,-1,0.5291004147629522,0.05456975276560992,0.23470562031331205,0.1476194788377468,0.46848461249877016,1.0,1.0
144,Kiwa,DS-1,-1,0.5287001390939161,0.06940010394238622,0.05306630039349618,0.0673430492535862,0.27735800703056634,1.0,1.0
405,PD-T4-3,RM_Type_IV_1,-1,0.5279042827700569,0.17644220060880542,0.23470562031331205,0.06609449300513409,0.2759212355876302,1.0,1.0
546,BREX_I,DS-28,1,0.5229472802439766,0.08146484520008909,0.09334397505382731,0.08620963187623978,0.32592518989945757,1.0,1.0
724,Mokosh_Type_I_A,DS-1,-1,0.5194873664737848,0.052193926794862275,0.05306630039349618,0.07812516510863446,0.307929507156905,1.0,1.0
278,PrrC,Mokosh_TypeII,-1,0.5184227118102755,0.19463211819734205,0.19156953003192517,0.01638171081181899,0.10601613721884606,0.8352694266808312,1.0
285,PrrC,BREX_I,-1,0.5089212401304309,0.19463211819734205,0.08146484520008909,0.026708418051529223,0.15107586088689431,1.0,1.0
24,RM_Type_II,CAS_Class1-Subtype-I-E,-1,0.5078822533303783,0.48999554532630485,0.5630521939267948,0.0294437302550876,0.1598373928133327,1.0,1.0
620,Dpd,PD-T7-4,1,0.507396063848768,0.05456975276560992,0.046235800727596706,0.20551058404994244,0.5,1.0,1.0
309,MazEF,Septu,-1,0.5060107013973929,0.8877793451629669,0.16716163041057241,0.11187704466872764,0.3867726041701325,1.0,1.0
565,RM_Type_III,DS-28,-1,0.5031054708499807,0.1276449625064964,0.09334397505382731,0.05381133235378966,0.2373464123461794,1.0,1.0
126,Kiwa,RM_Type_III,1,0.5003042500934396,0.06940010394238622,0.1276449625064964,0.05760479660005046,0.2512518099648201,1.0,1.0
242,Zorya_TypeII,Ogmios,-1,0.49920376572892533,0.05993392234018858,0.0832095923973569,0.0923979291113575,0.3423343273575795,1.0,1.0
393,PD-T4-3,Hachiman,-1,0.49908751027688236,0.17644220060880542,0.05739104610587274,0.0505976810856124,0.22916296909047892,1.0,1.0
515,PD-Lambda-1,BstA,-1,0.4981050727893649,0.08623505828198084,0.04382285247605613,0.0967510145442423,0.35491337513506704,1.0,1.0
694,RM_Type_IV_1,DS-1,-1,0.49738985977935213,0.23470562031331205,0.05306630039349618,0.14516578745302988,0.46265741291481777,1.0,1.0
609,Dpd,PsyrTA,1,0.4941750665829957,0.05456975276560992,0.3939973271957829,0.208335981089956,0.5,1.0,1.0
177,CBASS_I,Ogmios,-1,0.49367004088297267,0.19114262380280644,0.0832095923973569,0.0358914980815367,0.18341793157530137,1.0,1.0
490,Hachiman,RM_Type_III,-1,0.4931715905433482,0.05739104610587274,0.1276449625064964,0.0747733348931125,0.29869024881830925,1.0,1.0
668,SanaTA,Mokosh_Type_I_A,-1,0.4924091177291321,0.2112257777117826,0.052193926794862275,0.11079421845319404,0.3867726041701325,1.0,1.0
705,DS-17,SDIC3,-1,0.4921223272889805,0.10913950553121984,0.19253470933254138,0.0858933972701783,0.32577777296368904,1.0,1.0
691,RM_Type_IV_1,DS-28,1,0.4912609057576608,0.23470562031331205,0.09334397505382731,0.134760312261641,0.43485589059033714,1.0,1.0
298,PrrC,SDIC3,-1,0.49121442405581156,0.19463211819734205,0.19253470933254138,0.013064722144107907,0.09301448921317335,0.7328333319456827,1.0
627,BstA,DS-17,1,0.4896772552289562,0.04382285247605613,0.10913950553121984,0.17480045099057734,0.5,1.0,1.0
441,Mok_Hok_Sok,Shango,1,0.485457439804239,0.6015851213898582,0.07097780087608582,0.022034023225198627,0.12965843943678956,1.0,1.0
528,PD-Lambda-1,Ogmios,-1,0.484614828690296,0.08623505828198084,0.0832095923973569,0.053805820062287235,0.2373464123461794,1.0,1.0
49,RM_Type_I,Septu,1,0.4797668952369591,0.6987155690845646,0.16716163041057241,0.06101062344954308,0.261322959399488,1.0,1.0
190,RloC,Hachiman,-1,0.47872069657036936,0.05859752023164303,0.05739104610587274,0.10968579056605966,0.3856936751405145,1.0,1.0
220,Zorya_TypeII,Mok_Hok_Sok,1,0.47634934216519675,0.05993392234018858,0.6015851213898582,0.04298244037337187,0.2080878378877278,1.0,1.0
179,CBASS_I,PD-T7-4,-1,0.4737405775735032,0.19114262380280644,0.046235800727596706,0.10748446253378943,0.38199514022799985,1.0,1.0
66,RM_Type_I,DS-17,-1,0.472062516500131,0.6987155690845646,0.10913950553121984,0.12141899392485697,0.409356059715153,1.0,1.0
656,CAS_Class1-Subtype-I-E,Mokosh_Type_I_A,1,0.4719387693611347,0.5630521939267948,0.052193926794862275,0.13196124804272602,0.4336287574264301,1.0,1.0
325,MazEF,RnlAB,1,0.471289126154423,0.8877793451629669,0.03732645333729304,0.15239692199476965,0.47951642971602676,1.0,1.0
300,PrrC,Lamassu-Mrr,1,0.4703127541609954,0.19463211819734205,0.16294825154057466,0.10619631709827143,0.37832437966259197,1.0,1.0
71,RM_Type_I,RM_Type_IIG_2,1,0.46952821355351826,0.6987155690845646,0.0657621204246789,0.1117246478854336,0.3867726041701325,1.0,1.0
397,PD-T4-3,Retron_I_C,-1,0.46897177029347714,0.17644220060880542,0.13601603682530256,0.11008665626480271,0.3856936751405145,1.0,1.0
379,Mokosh_TypeII,RM_Type_IV_1,1,0.4654980511770845,0.19156953003192517,0.23470562031331205,0.1360065077607065,0.4372269945799719,1.0,1.0
461,Mok_Hok_Sok,RM_Type_IIG_2,1,0.4639972481626093,0.6015851213898582,0.0657621204246789,0.07389818205625404,0.29599217785775267,1.0,1.0
628,BstA,SDIC3,-1,0.462932921770047,0.04382285247605613,0.19253470933254138,0.08595081594386128,0.32577777296368904,1.0,1.0
540,BREX_I,RM_Type_IV_1,-1,0.4623735162801537,0.08146484520008909,0.23470562031331205,0.1241737186662022,0.4144717366290803,1.0,1.0
59,RM_Type_I,BstA,-1,0.4612006111966892,0.6987155690845646,0.04382285247605613,0.11137444141794628,0.3867726041701325,1.0,1.0
556,RM_Type_III,CAS_Class1-Subtype-I-E,-1,0.45968275851658935,0.1276449625064964,0.5630521939267948,0.10929337093332886,0.3856936751405145,1.0,1.0
481,Shango,Mokosh_Type_I_A,1,0.45839515558239535,0.07097780087608582,0.052193926794862275,0.11526208939394128,0.3944998071173695,1.0,1.0
128,Kiwa,Gao_Tmn,-1,0.4577387800655134,0.06940010394238622,0.10472195411686094,0.055361106239843375,0.2434574464315961,1.0,1.0
706,DS-17,Mokosh_Type_I_A,1,0.45736869347422326,0.10913950553121984,0.052193926794862275,0.1658162367947376,0.5,1.0,1.0
396,PD-T4-3,RM_Type_III,-1,0.45693073104173065,0.17644220060880542,0.1276449625064964,0.031325452486725094,0.1667398229406092,1.0,1.0
323,MazEF,PsyrTA,-1,0.4563740960649985,0.8877793451629669,0.3939973271957829,0.21693633341032667,0.5,1.0,1.0
8,RM_Type_II,MazEF,1,0.45574383930890316,0.48999554532630485,0.8877793451629669,0.035603596838410856,0.18257623015406535,1.0,1.0
362,RosmerTA,PD-T7-4,-1,0.45487371644949603,0.10141807112629,0.046235800727596706,0.14966575131114174,0.4730452311702563,1.0,1.0
295,PrrC,RM_Type_IV_1,-1,0.44995961202177115,0.19463211819734205,0.23470562031331205,0.09973172360173377,0.36404535561026957,1.0,1.0
448,Mok_Hok_Sok,Dpd,-1,0.44830696483496363,0.6015851213898582,0.05456975276560992,0.10607977044538242,0.37832437966259197,1.0,1.0
735,RM_Type_IIG_2,Ogmios,-1,0.4480930391250133,0.0657621204246789,0.0832095923973569,0.11811153984535862,0.4024698329790989,1.0,1.0
510,PD-Lambda-1,BREX_I,-1,0.44776303719015687,0.08623505828198084,0.08146484520008909,0.07312953976058378,0.2945053747966988,1.0,1.0
583,Retron_I_C,DS-28,1,0.44325510724457273,0.13601603682530256,0.09334397505382731,0.17315622476750206,0.5,1.0,1.0
622,BstA,CAS_Class1-Subtype-I-E,1,0.44217359541653906,0.04382285247605613,0.5630521939267948,0.1857757148458113,0.5,1.0,1.0
302,PrrC,RM_Type_IIG_2,-1,0.44134662308283246,0.19463211819734205,0.0657621204246789,0.10063325204228754,0.3651752367829473,1.0,1.0
354,RosmerTA,DS-17,-1,0.4404324139604976,0.10141807112629,0.10913950553121984,0.15355432398480026,0.4811152392081902,1.0,1.0
696,RnlAB,DS-17,-1,0.43900879873725085,0.03732645333729304,0.10913950553121984,0.19677594294423703,0.5,1.0,1.0
154,CBASS_I,Septu,1,0.4387260388822036,0.19114262380280644,0.16716163041057241,0.08792313361341972,0.3309371903185444,1.0,1.0
236,Zorya_TypeII,DS-17,1,0.4381616589076205,0.05993392234018858,0.10913950553121984,0.23405784678061844,0.5,1.0,1.0
206,RloC,Mokosh_Type_I_A,-1,0.43350481757225223,0.05859752023164303,0.052193926794862275,0.11369715797462247,0.3909493923860568,1.0,1.0
355,RosmerTA,SDIC3,1,0.4330169926825344,0.10141807112629,0.19253470933254138,0.08324985915640765,0.32213130879842333,1.0,1.0
632,BstA,RM_Type_IIG_2,-1,0.43265196917299936,0.04382285247605613,0.0657621204246789,0.1721614951177714,0.5,1.0,1.0
159,CBASS_I,BREX_I,-1,0.43202142736488186,0.19114262380280644,0.08146484520008909,0.07358018603048966,0.2955171699110723,1.0,1.0
13,RM_Type_II,Mok_Hok_Sok,1,0.4310129691114833,0.48999554532630485,0.6015851213898582,0.006360814854374469,0.05782832003062121,0.4556120321398214,1.0
193,RloC,RM_Type_III,-1,0.4303801653816645,0.05859752023164303,0.1276449625064964,0.08558156396265808,0.32577777296368904,1.0,1.0
186,RloC,PD-T4-3,1,0.42990080799420277,0.05859752023164303,0.17644220060880542,0.07681704028648571,0.30591459476442523,1.0,1.0
533,BREX_I,Gao_Tmn,1,0.4289755120823374,0.08146484520008909,0.10472195411686094,0.0979568013033068,0.3584493321765449,1.0,1.0
245,Druantia_III,PrrC,-1,0.4269993729159347,0.1011953374415324,0.19463211819734205,0.07705212235419329,0.30591459476442523,1.0,1.0
472,Shango,BstA,-1,0.42563070413236925,0.07097780087608582,0.04382285247605613,0.13304212516692349,0.4344017681373843,1.0,1.0
40,RM_Type_I,CBASS_I,1,0.42036333916917284,0.6987155690845646,0.19114262380280644,0.04823405205921247,0.22416675530814925,1.0,1.0
434,Septu,Mokosh_Type_I_A,-1,0.418169765739343,0.16716163041057241,0.052193926794862275,0.1333689639018285,0.4344017681373843,1.0,1.0
588,Gao_Tmn,Dpd,1,0.41462379187897974,0.10472195411686094,0.05456975276560992,0.1541741729477692,0.4820382369379619,1.0,1.0
338,RosmerTA,Mok_Hok_Sok,-1,0.4134162102507722,0.10141807112629,0.6015851213898582,0.05219886733037655,0.2323084726234776,1.0,1.0
665,SanaTA,RnlAB,-1,0.4126396528113603,0.2112257777117826,0.03732645333729304,0.2212693640441465,0.5,1.0,1.0
485,Shango,Ogmios,-1,0.4119630216630895,0.07097780087608582,0.0832095923973569,0.0928760885477002,0.3432477885977349,1.0,1.0
700,RnlAB,DS-28,-1,0.41169182990897035,0.03732645333729304,0.09334397505382731,0.11186116727835267,0.3867726041701325,1.0,1.0
391,PD-T4-3,Mok_Hok_Sok,1,0.41106455362950794,0.17644220060880542,0.6015851213898582,0.019958707950776033,0.12129402236558273,0.955639312833803,1.0
377,Mokosh_TypeII,SanaTA,1,0.41006426115228134,0.19156953003192517,0.2112257777117826,0.17049685698833866,0.5,1.0,1.0
372,Mokosh_TypeII,Gao_Tmn,-1,0.4081889832561811,0.19156953003192517,0.10472195411686094,0.06979137486667454,0.2825978621650592,1.0,1.0
90,RM_Type_IV,BREX_I,-1,0.4065197702453421,0.5162781201277007,0.08146484520008909,0.08969149794862366,0.33566363626227336,1.0,1.0
465,Shango,Hachiman,-1,0.4055086744148714,0.07097780087608582,0.05739104610587274,0.14279916718852592,0.45708070361424497,1.0,1.0
598,Gao_Tmn,Mokosh_Type_I_A,-1,0.40230537253008736,0.10472195411686094,0.052193926794862275,0.10342186105775371,0.3711167023912615,1.0,1.0
314,MazEF,BREX_I,1,0.4020738422859155,0.8877793451629669,0.08146484520008909,0.12093091421207328,0.40917720288194653,1.0,1.0
247,Druantia_III,RosmerTA,-1,0.4019152266516639,0.1011953374415324,0.10141807112629,0.1638737844013015,0.5,1.0,1.0
596,Gao_Tmn,DS-17,-1,0.40175782460560683,0.10472195411686094,0.10913950553121984,0.13314993961360738,0.4344017681373843,1.0,1.0
708,DS-17,DS-28,-1,0.40056208637149326,0.10913950553121984,0.09334397505382731,0.16437710063467384,0.5,1.0,1.0
84,RM_Type_IV,PD-T4-3,-1,0.4003176708066899,0.5162781201277007,0.17644220060880542,0.049305646004358036,0.2259122220446624,1.0,1.0
129,Kiwa,Dpd,-1,0.39884157451758484,0.06940010394238622,0.05456975276560992,0.17550516213123585,0.5,1.0,1.0
560,RM_Type_III,RnlAB,-1,0.39698114466530365,0.1276449625064964,0.03732645333729304,0.12986352065680898,0.42863638666679493,1.0,1.0
134,Kiwa,PsyrTA,-1,0.39482924711463485,0.06940010394238622,0.3939973271957829,0.18165925606250916,0.5,1.0,1.0
664,SanaTA,RM_Type_IV_1,-1,0.3943370746668264,0.2112257777117826,0.23470562031331205,0.23314834782624988,0.5,1.0,1.0
280,PrrC,Septu,-1,0.39370878133490234,0.19463211819734205,0.16716163041057241,0.07747154359272757,0.3061675402784593,1.0,1.0
27,RM_Type_II,RM_Type_IV_1,-1,0.39021723928523505,0.48999554532630485,0.23470562031331205,0.11508086707422446,0.3944998071173695,1.0,1.0
640,AbiE,RnlAB,-1,0.3891092167285602,0.18371816764422005,0.03732645333729304,0.22857324389745348,0.5,1.0,1.0
471,Shango,Dpd,-1,0.3890064233765966,0.07097780087608582,0.05456975276560992,0.19099009527811137,0.5,1.0,1.0
416,Septu,Mok_Hok_Sok,-1,0.3866095263936817,0.16716163041057241,0.6015851213898582,0.0507189297312261,0.22916296909047892,1.0,1.0
555,RM_Type_III,AbiE,-1,0.38657045247090965,0.1276449625064964,0.18371816764422005,0.22442635770386304,0.5,1.0,1.0
697,RnlAB,SDIC3,-1,0.3863867768143855,0.03732645333729304,0.19253470933254138,0.10908792170965917,0.3856936751405145,1.0,1.0
199,RloC,CAS_Class1-Subtype-I-E,1,0.38637047051453877,0.05859752023164303,0.5630521939267948,0.19749950249024592,0.5,1.0,1.0
45,RM_Type_I,MazEF,-1,0.3826685473842547,0.6987155690845646,0.8877793451629669,0.11255992965000527,0.38793910637513446,1.0,1.0
36,RM_Type_II,DS-1,1,0.37925380221421834,0.48999554532630485,0.05306630039349618,0.10050844503292362,0.3651752367829473,1.0,1.0
160,CBASS_I,RM_Type_III,-1,0.3792036357148351,0.19114262380280644,0.1276449625064964,0.0810515324601353,0.3169350161106082,1.0,1.0
408,PD-T4-3,SDIC3,1,0.37877860452948575,0.17644220060880542,0.19253470933254138,0.06488758685453255,0.2724175742731367,1.0,1.0
684,PsyrTA,DS-1,1,0.37576173771418236,0.3939973271957829,0.05306630039349618,0.2419833850963595,0.5,1.0,1.0
116,Kiwa,MazEF,1,0.37368622783087757,0.06940010394238622,0.8877793451629669,0.12272590571445813,0.4124258328091314,1.0,1.0
639,AbiE,RM_Type_IV_1,-1,0.37096373013066714,0.18371816764422005,0.23470562031331205,0.2382031766253419,0.5,1.0,1.0
384,Mokosh_TypeII,Lamassu-Mrr,1,0.36915694946065913,0.19156953003192517,0.16294825154057466,0.1968624584509034,0.5,1.0,1.0
251,Druantia_III,Mok_Hok_Sok,1,0.3664186339446983,0.1011953374415324,0.6015851213898582,0.0879819520819882,0.3309371903185444,1.0,1.0
52,RM_Type_I,Hachiman,1,0.36279288061701104,0.6987155690845646,0.05739104610587274,0.1332654763140534,0.4344017681373843,1.0,1.0
740,DS-1,PD-T7-4,-1,0.3618710228885733,0.05306630039349618,0.046235800727596706,0.19564323751769885,0.5,1.0,1.0
348,RosmerTA,AbiE,-1,0.3606972578779747,0.10141807112629,0.18371816764422005,0.25175674729484626,0.5,1.0,1.0
85,RM_Type_IV,Septu,-1,0.36005681802870576,0.5162781201277007,0.16716163041057241,0.12505613171337898,0.4155452627785373,1.0,1.0
692,RM_Type_IV_1,RM_Type_IIG_2,-1,0.35765441468050396,0.23470562031331205,0.0657621204246789,0.2503568669114531,0.5,1.0,1.0
139,Kiwa,Mokosh_Type_I_A,1,0.3556424235799368,0.06940010394238622,0.052193926794862275,0.1736755378418398,0.5,1.0,1.0
253,Druantia_III,Hachiman,-1,0.3540323239427974,0.1011953374415324,0.05739104610587274,0.22526896488700676,0.5,1.0,1.0
273,Druantia_III,Ogmios,-1,0.3512422723729235,0.1011953374415324,0.0832095923973569,0.16602474361163966,0.5,1.0,1.0
203,RloC,RnlAB,-1,0.35026603450831734,0.05859752023164303,0.03732645333729304,0.20561000980288202,0.5,1.0,1.0
511,PD-Lambda-1,RM_Type_III,1,0.34984614635585803,0.08623505828198084,0.1276449625064964,0.124015540091336,0.4144717366290803,1.0,1.0
79,RM_Type_IV,Druantia_III,1,0.34971250938454296,0.5162781201277007,0.1011953374415324,0.162025888986669,0.5,1.0,1.0
518,PD-Lambda-1,SanaTA,-1,0.3445164208331315,0.08623505828198084,0.2112257777117826,0.1984073242509679,0.5,1.0,1.0
111,Kiwa,CBASS_I,-1,0.3430652323276921,0.06940010394238622,0.19114262380280644,0.10984826814124732,0.3856936751405145,1.0,1.0
466,Shango,PD-Lambda-1,1,0.3393695027828014,0.07097780087608582,0.08623505828198084,0.15334507651242832,0.4811152392081902,1.0,1.0
660,CAS_Class1-Subtype-I-E,Ogmios,-1,0.3364141350494128,0.5630521939267948,0.0832095923973569,0.18998694613716377,0.5,1.0,1.0
162,CBASS_I,Gao_Tmn,1,0.3359553526325768,0.19114262380280644,0.10472195411686094,0.13497551259889007,0.43485589059033714,1.0,1.0
138,Kiwa,SDIC3,-1,0.33380471738544737,0.06940010394238622,0.19253470933254138,0.11196049068082783,0.3867726041701325,1.0,1.0
550,BREX_I,PD-T7-4,-1,0.3331015146408848,0.08146484520008909,0.046235800727596706,0.20862693425590761,0.5,1.0,1.0
169,CBASS_I,RM_Type_IV_1,1,0.33277672758276655,0.19114262380280644,0.23470562031331205,0.2099202362408203,0.5,1.0,1.0
394,PD-T4-3,PD-Lambda-1,-1,0.3324466481711053,0.17644220060880542,0.08623505828198084,0.10321412242603359,0.3711167023912615,1.0,1.0
234,Zorya_TypeII,RM_Type_IV_1,-1,0.3314483676938462,0.05993392234018858,0.23470562031331205,0.2727535430622079,0.5,1.0,1.0
522,PD-Lambda-1,DS-17,-1,0.33137464859161214,0.08623505828198084,0.10913950553121984,0.22116531531863082,0.5,1.0,1.0
428,Septu,SanaTA,1,0.33027787210774384,0.16716163041057241,0.2112257777117826,0.2546521038515632,0.5,1.0,1.0
227,Zorya_TypeII,Gao_Tmn,-1,0.3283268365802464,0.05993392234018858,0.10472195411686094,0.17575119990311142,0.5,1.0,1.0
250,Druantia_III,Septu,1,0.327027779923012,0.1011953374415324,0.16716163041057241,0.24567343498363883,0.5,1.0,1.0
523,PD-Lambda-1,SDIC3,-1,0.3258630939859579,0.08623505828198084,0.19253470933254138,0.1186396892999804,0.403266099868282,1.0,1.0
527,PD-Lambda-1,RM_Type_IIG_2,-1,0.32449398852679506,0.08623505828198084,0.0657621204246789,0.21965523247816246,0.5,1.0,1.0
683,PsyrTA,Ogmios,1,0.3242157776790455,0.3939973271957829,0.0832095923973569,0.2428859067021678,0.5,1.0,1.0
86,RM_Type_IV,Mok_Hok_Sok,1,0.32362216346287903,0.5162781201277007,0.6015851213898582,0.05002726610188336,0.22812433342458813,1.0,1.0
155,CBASS_I,Mok_Hok_Sok,1,0.3233333188593377,0.19114262380280644,0.6015851213898582,0.08581608744316074,0.32577777296368904,1.0,1.0
383,Mokosh_TypeII,Mokosh_Type_I_A,1,0.3229144717731748,0.19156953003192517,0.052193926794862275,0.17385330898237797,0.5,1.0,1.0
286,PrrC,RM_Type_III,-1,0.3217598499915698,0.19463211819734205,0.1276449625064964,0.08436094536861663,0.3241154616279896,1.0,1.0
419,Septu,PD-Lambda-1,1,0.32149564177325723,0.16716163041057241,0.08623505828198084,0.18524554017667066,0.5,1.0,1.0
48,RM_Type_I,PD-T4-3,-1,0.3183074853794189,0.6987155690845646,0.17644220060880542,0.10238740353037373,0.36973670494909067,1.0,1.0
371,Mokosh_TypeII,Retron_I_C,1,0.3152087458189416,0.19156953003192517,0.13601603682530256,0.255040648846443,0.5,1.0,1.0
196,RloC,Dpd,-1,0.31468371263232264,0.05859752023164303,0.05456975276560992,0.2462284158350133,0.5,1.0,1.0
402,PD-T4-3,CAS_Class1-Subtype-I-E,1,0.31268229772762896,0.17644220060880542,0.5630521939267948,0.15846095926894777,0.4933595412533206,1.0,1.0
55,RM_Type_I,RM_Type_III,1,0.311771127809804,0.6987155690845646,0.1276449625064964,0.11813385785823752,0.4024698329790989,1.0,1.0
360,RosmerTA,Ogmios,-1,0.31156181822095474,0.10141807112629,0.0832095923973569,0.16411243297466588,0.5,1.0,1.0
76,RM_Type_IV,CBASS_I,1,0.31036214525375705,0.5162781201277007,0.19114262380280644,0.1237450894750822,0.4144717366290803,1.0,1.0
435,Septu,Lamassu-Mrr,1,0.3092081151284568,0.16716163041057241,0.16294825154057466,0.2648578326776364,0.5,1.0,1.0
557,RM_Type_III,SanaTA,1,0.3091383732132891,0.1276449625064964,0.2112257777117826,0.22984777377960425,0.5,1.0,1.0
104,RM_Type_IV,Mokosh_Type_I_A,-1,0.30856635069397276,0.5162781201277007,0.052193926794862275,0.16895948097548066,0.5,1.0,1.0
601,Gao_Tmn,RM_Type_IIG_2,-1,0.307180758457405,0.10472195411686094,0.0657621204246789,0.2018232068011287,0.5,1.0,1.0
725,Mokosh_Type_I_A,PD-T7-4,1,0.3042344093836652,0.052193926794862275,0.046235800727596706,0.26388833895716934,0.5,1.0,1.0
264,Druantia_III,PsyrTA,1,0.2960689919641663,0.1011953374415324,0.3939973271957829,0.30684457602480847,0.5,1.0,1.0
343,RosmerTA,RM_Type_III,1,0.29448613902892457,0.10141807112629,0.1276449625064964,0.1936919025035449,0.5,1.0,1.0
602,Gao_Tmn,Ogmios,-1,0.29358582227608615,0.10472195411686094,0.0832095923973569,0.15624759346243033,0.4874924916027826,1.0,1.0
454,Mok_Hok_Sok,RM_Type_IV_1,-1,0.2933095014306017,0.6015851213898582,0.23470562031331205,0.16806664264681925,0.5,1.0,1.0
400,PD-T4-3,BstA,1,0.2913550550901275,0.17644220060880542,0.04382285247605613,0.21129624729069785,0.5,1.0,1.0
535,BREX_I,BstA,-1,0.28690746037911063,0.08146484520008909,0.04382285247605613,0.22033853363481276,0.5,1.0,1.0
529,PD-Lambda-1,DS-1,-1,0.2844825894923988,0.08623505828198084,0.05306630039349618,0.21774453729692583,0.5,1.0,1.0
16,RM_Type_II,PD-Lambda-1,-1,0.2834519155308508,0.48999554532630485,0.08623505828198084,0.11934525378076921,0.40473607803913036,1.0,1.0
568,RM_Type_III,DS-1,-1,0.28307328395483766,0.1276449625064964,0.05306630039349618,0.20873031450963508,0.5,1.0,1.0
74,RM_Type_I,PD-T7-4,1,0.2827982226346864,0.6987155690845646,0.046235800727596706,0.24529548633543347,0.5,1.0,1.0
378,Mokosh_TypeII,PsyrTA,1,0.2821704849515782,0.19156953003192517,0.3939973271957829,0.2731647863449148,0.5,1.0,1.0
133,Kiwa,SanaTA,-1,0.2820414636562629,0.06940010394238622,0.2112257777117826,0.23471345689177459,0.5,1.0,1.0
726,Lamassu-Mrr,DS-28,1,0.2800335578027521,0.16294825154057466,0.09334397505382731,0.2552644731283969,0.5,1.0,1.0
537,BREX_I,CAS_Class1-Subtype-I-E,1,0.2756416261091609,0.08146484520008909,0.5630521939267948,0.26166519892905915,0.5,1.0,1.0
89,RM_Type_IV,PD-Lambda-1,1,0.2736387224311725,0.5162781201277007,0.08623505828198084,0.176604495245166,0.5,1.0,1.0
564,RM_Type_III,Lamassu-Mrr,1,0.2726432562680718,0.1276449625064964,0.16294825154057466,0.26517033232066983,0.5,1.0,1.0
320,MazEF,AbiE,1,0.2720605246661039,0.8877793451629669,0.18371816764422005,0.31041064612812597,0.5,1.0,1.0
281,PrrC,Mok_Hok_Sok,1,0.27143016468884257,0.19463211819734205,0.6015851213898582,0.09364760050129853,0.3452381690122498,1.0,1.0
578,Retron_I_C,RnlAB,-1,0.26157573950562024,0.13601603682530256,0.03732645333729304,0.3152104080667012,0.5,1.0,1.0
443,Mok_Hok_Sok,PD-Lambda-1,1,0.25987945020212744,0.6015851213898582,0.08623505828198084,0.12582311941947877,0.41715853015585574,1.0,1.0
676,PsyrTA,RnlAB,-1,0.2567835447077495,0.3939973271957829,0.03732645333729304,0.3129359878849207,0.5,1.0,1.0
274,Druantia_III,DS-1,-1,0.2533786630837979,0.1011953374415324,0.05306630039349618,0.27597239438833043,0.5,1.0,1.0
50,RM_Type_I,Mok_Hok_Sok,1,0.2532440162569248,0.6987155690845646,0.6015851213898582,0.11005418714911172,0.3856936751405145,1.0,1.0
641,AbiE,DS-17,1,0.25047469657500926,0.18371816764422005,0.10913950553121984,0.3418362501016218,0.5,1.0,1.0
375,Mokosh_TypeII,AbiE,1,0.2504635446992434,0.19156953003192517,0.18371816764422005,0.32982211179765686,0.5,1.0,1.0
303,PrrC,Ogmios,-1,0.2496464817117393,0.19463211819734205,0.0832095923973569,0.16857809177975536,0.5,1.0,1.0
18,RM_Type_II,RM_Type_III,-1,0.24865458335489532,0.48999554532630485,0.1276449625064964,0.13923443754579704,0.44663514381573854,1.0,1.0
702,RnlAB,Ogmios,-1,0.24740274891436553,0.03732645333729304,0.0832095923973569,0.2504697323078832,0.5,1.0,1.0
368,Mokosh_TypeII,PD-Lambda-1,-1,0.2463004099707289,0.19156953003192517,0.08623505828198084,0.2132833987471977,0.5,1.0,1.0
486,Shango,DS-1,-1,0.24463708763076186,0.07097780087608582,0.05306630039349618,0.2569908962956775,0.5,1.0,1.0
210,RloC,Ogmios,-1,0.24233207345764024,0.05859752023164303,0.0832095923973569,0.2320255665808492,0.5,1.0,1.0
121,Kiwa,Mok_Hok_Sok,1,0.24218037952009214,0.06940010394238622,0.6015851213898582,0.15028574793275631,0.47387974135392524,1.0,1.0
624,BstA,PsyrTA,1,0.2420810913119071,0.04382285247605613,0.3939973271957829,0.3274893776401019,0.5,1.0,1.0
112,Kiwa,RloC,-1,0.24184879452365343,0.06940010394238622,0.05859752023164303,0.23435559282898202,0.5,1.0,1.0
406,PD-T4-3,RnlAB,-1,0.24140076965719573,0.17644220060880542,0.03732645333729304,0.22672522847498885,0.5,1.0,1.0
570,Retron_I_C,Gao_Tmn,1,0.24101704584761402,0.13601603682530256,0.10472195411686094,0.28547063507028997,0.5,1.0,1.0
488,Hachiman,PD-Lambda-1,-1,0.2404873315926621,0.05739104610587274,0.08623505828198084,0.2541781141033423,0.5,1.0,1.0
